coder1,coder2,coder3,screen_name_tweets,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
0,0,0,GrahAnimation,Kritsana Assadong,"สักวาหน้าหนาว สาวเดินตด
ไม่สลดขี้ต่อ พ่อเดินหนี
ส้วมหลังบ้าน ใหญ่โตนั้นก็มี
เดินไปขี้ ดีๆ ก็ไม่ไป #รัฐบาลเตรียมพร้อม",2020-02-13 15:51:34,1888,145,2920,Thailand,10527,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
0,0,0,nananNRT,น้องแนนชานมหวานนัอยไข่มุกบุกบราวชูการ์,อีกแล้วหรอวะ ผ่านมาไม่กี่วัน #ValentinesDay2020 #รัฐบาลเตรียมพร้อม #กราดยิงสามย่านpic.twitter.com/46Uuj92pCw,2020-02-14 2:59:58,66,54,1763,"กรุงเทพมหานคร, ประเทศไทย",215,825696279393021952,2017-01-29 05:25:00,1123 days 18:35:00.000000000,1123
1,1,1,Pee78092209,rich,"ว่าแต่เขา อิเหนาเป็นเอง”
#รัฐบาลเตรียมพร้อม",2020-02-15 17:58:53,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,GrahAnimation,Kritsana Assadong,อันนี้ต้องโทษคุณวิโรจน์ พรรคอนาคตใหม่ ชี้เป้า แท็คนี้เป็นคนแรก จากนั้น ก็อย่างที่เห็นแหละจ้าาาาา 5555555 #รัฐบาลเตรียมพร้อม,2020-02-13 18:47:16,1888,145,2920,Thailand,10527,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
0,0,0,ggers_,gr⁷,จ้างกูได้นะคะท่าน กุมีเรซูเม่พร้อม เคยแหกและถูกแหก ประสบการณ์เล่นทวิตหลายปี อยากให้ไฝว้เรื่องอะไรขอแค่บอก วันละห้าร้อยก็ได้ เล่นตลอดเวลาเพราะขี้เกียจทำงานค่า #รัฐบาลเตรียมพร้อม,2020-02-14 1:07:42,359,1086,32727,slytherin dormitory,6775,861612736349851648,2017-05-08 09:04:00,1024 days 14:56:00.000000000,1024
0,0,0,SakaNaegi,「苗木」 ⭕️ (ﾐ・ﻌ・ﾐ),#รัฐบาลเตรียมพร้อม สร้างความชิบหาย 55555,2020-02-14 3:23:07,738,245,125437,Room 302,12113,1118703685,2013-01-24 23:47:00,2589 days 00:13:00.000000000,2589
1,1,1,Pee78092209,rich,ข้อความหลังนี้แต่งขึ้นมาเพื่อ...จ้องแต่อคติตลอด #รัฐบาลเตรียมพร้อม,2020-02-19 5:15:22,190,4,493,,315,1227765375468572672,2020-02-12 17:24:00,14 days 06:36:00.000000000,14
0,0,0,Sitangxxi,нalfмooи,เตรียมพร้อมควยไร ไปตายอีหน้าหี #รัฐบาลเตรียมพร้อม,2020-02-14 3:24:12,369,302,148656,หลงรัก Girl group ทุกวง 💕,2239,1391955230,2013-04-30 05:30:00,2493 days 18:30:00.000000000,2493
0,0,0,fxxkuprayut,เจ้าคุณลักกี้,"รัฐบาลเตรียมพร้อมไม้อะไร ไม้เอก ไม้โท
ม้ายมีสมองงงงง
#รัฐบาลเตรียมพร้อม",2020-02-14 3:38:53,40,28,1331,,23,1118623111673290752,2019-04-17 14:11:00,315 days 09:49:00.000000000,315
0,0,0,Pumkamon_Kp,บันทึกของสีเงิน,R u ready ? เจอชื่อแท็คแล้วมีแต่คำว่าเอาจริงดิ โง่แบบเอาจริงเอาจังมาก #รัฐบาลเตรียมพร้อม https://twitter.com/Rafalemorrol/status/1228007054960287746 …,2020-02-13 22:52:08,137,4,3204,,3831,878515259874582528,2017-06-24 00:28:00,977 days 23:32:00.000000000,977
0,0,0,np4JTaDb3sgM0Yx,สุรเกียรติ จิระวสุพันธุ์,ดอดรับศพเงียบๆมือยิงโคราช #รัฐบาลเตรียมพร้อม #กราดยิงโคราช #ใจสลายhttp://www.topicza.com/news103326.html?d=15022020&f=89241 …,2020-02-14 17:21:46,12,5,30,,6,1226483235418361856,2020-02-09 04:29:00,17 days 19:31:00.000000000,17
0,0,0,solitaryjuniper,Juniper  🌿,"จะมาเอาดีทางทวิตเตอร์ บอกได้คำเดียวว่า อ่อนหัด !! เพิ่งใช้ Google เป็นไม่กี่เดือนก่อนเองไม่ใช่หรอ 

#รัฐบาลเตรียมพร้อม",2020-02-14 4:45:18,234,2,353,above time and space,128,1109664135132917760,2019-03-23 20:52:00,340 days 03:08:00.000000000,340
0,0,0,2krone10baht,Where is my nail clipper?,#รัฐบาลเตรียมพร้อม เตรียมพร้อมห่าไร เตรียมโดนล้ม? 55555,2020-02-13 15:30:35,21,9,149,"Copenhagen, Denmark",196,2520391027,2014-05-24 05:35:00,2104 days 18:25:00.000000000,2104
0,0,0,RBookgoon,Ravee Bookgoon,"#รัฐบาลเตรียมพร้อม=> จาก#ที่IOปั่นไม่ขึ้น
จนตอนนี้เป็น#บันเทิงได้ พวกคุณสุดยอด
อยากเห็นสีหน้าIOพรุ่งนี้ตอนทำงานอ่ะ",2020-02-13 17:30:28,107,53,8704,,15864,1095202032082800640,2019-02-11 22:04:00,380 days 01:56:00.000000000,380
0,0,0,KT_BaiToey,BaiToey,ไหนีนบอกว่าห้ามคน ออกนอกประเทศ ทำไมถึงยังมาไทยได้อยู่ #ไวรัสโคโรน่าสายพันธ์ุใหม่2019 #รัฐบาลเตรียมพร้อม #กรมควบคุมโรค #นายกเฮงซวย #นายกโง่ #COVID19https://twitter.com/ImdYl4jbMkC9tql/status/1229298773760733184 …,2020-02-17 16:06:14,1508,92,70248,,7615,1457760488,2013-05-25 11:42:00,2468 days 12:18:00.000000000,2468
0,0,0,PleSawi,ความสุขในชีวิตคืออะไร,เตรียมพร้อมอัลลัยกันวุ้ย  เตรียมพร้อมถลุงภาษีพวกกรุอีกแล้ว ว่างั้น  #รัฐบาลเตรียมพร้อม #รัฐบาลเฮงซวย,2020-02-13 17:16:07,20,39,5525,,1336,1489571822,2013-06-06 22:19:00,2456 days 01:41:00.000000000,2456
0,0,0,ftrin,ftrin,ก็ดีกว่ารัฐบาลอีปู อ่ะนะ #รัฐบาลเตรียมพร้อม,2020-02-14 0:03:34,327,107,6798,Bangkok,227,247264352,2011-02-04 04:52:00,3309 days 19:08:00.000000000,3309
0,0,0,Lookyaijit,พรรคก่อนคร่าาาาา,เดี๋ยวนี้คือคนเครียดสะสมมาก ล่าสุดเอาปืนออกมายิง 20 นัด #รัฐบาลเตรียมพร้อม หรือยังกับสภาพศก เเละการควบคุมการครอบครองอาวุธปืน ถ้าเค้าเอามากราดยิงที่สยาม มึงรับผิดชอบไหวไหม,2020-02-14 2:23:02,731,241,78370,,162663,891596902096969728,2017-07-30 02:50:00,941 days 21:10:00.000000000,941
0,0,0,Qsmat96,ᴢɴ ♡.,เตรียมพร้อมลาออกได้รึยัง  #รัฐบาลเตรียมพร้อม,2020-02-14 2:09:23,804,1212,393236,"𝐇𝐖,𝐃𝐘,𝐖𝐖",58235,183974252,2010-08-28 03:44:00,3469 days 20:16:00.000000000,3469
0,0,0,minatoMNT,ปิดนาฬิกาปลุกที,พวกกากกกกกกกก #รัฐบาลเตรียมพร้อม,2020-02-13 21:03:50,51,9,2957,,385,1209141649235791872,2019-12-23 08:00:00,65 days 16:00:00.000000000,65
0,0,0,meVnus,V Nus,"#ชิมช้อปใช้ ก็ไม่ช่วย

แล้วยังอยากจะมีเฟสต่อไป แหม...

#รัฐบาลเตรียมพร้อม https://twitter.com/prasitchai_k/status/1228160965192978440 …",2020-02-14 7:00:53,2726,13611,165456,,3914,66623777,2009-08-18 00:30:00,3844 days 23:30:00.000000000,3844
0,0,0,OlesRay124,OlesQG,ถ้ายังมั่นใจว่าประเทศไทยคือระบอบประชาธิปไตย ควรฟังความคิดเห็นประชาชนเเล้วนำไปปรับใช้ ไม่ใช่เอาความคิดตนเป็นใหญ่ไม่สน4สน8อะไรเลย พร้อมหาเรื่องแถ สร้างความหน้าอับอายแกประเทศ !!! #รัฐบาลเตรียมพร้อม,2020-02-14 2:41:59,15,9,178,"อ.สามพราน, จ.นครปฐม",164,977822121308053504,2018-03-25 01:18:00,703 days 22:42:00.000000000,703
0,0,0,k0b_k0b,║ ⊙︿⊙™║,ทหารใกล้เกษียณ ถ้าอยากอยู่บ้านหลวงฟรีหลังเกษียณ ให้ทำประโยชน์ให้ประเทศชาติ เตรียมรอทำ รปห ไม่ก็เตรียมรอการแต่งตั้งเป็น สว. หลัง รปห #รัฐบาลเตรียมพร้อม,2020-02-14 5:48:45,1671,7025,109114,,2093,60541604,2009-07-27 01:59:00,3866 days 22:01:00.000000000,3866
0,0,0,autto002,Love Beach,เมื่อไหร่ เราจะมีระบบแจ้งเตือน ประมานว่าตอนนี้มีใครยิงกันตายอยู่ให้หลีกเลี่ยงไรงี้  #รัฐบาลเตรียมพร้อม,2020-02-14 3:08:43,212,164,93469,Thailand,2046,69548600,2009-08-28 02:31:00,3834 days 21:29:00.000000000,3834
0,0,0,GrahAnimation,Kritsana Assadong,"ติดเทรนด์แถบข้างแล้ว 
เชี่ย ไอโอ ดูไว้ อันนี้เค้าเรียกมืออาชีพ
พวกนายยังห่างชั้นเรามาก
ปัดโธ่....  #รัฐบาลเตรียมพร้อม",2020-02-13 18:06:49,1888,145,2920,Thailand,10527,1029660114158989312,2018-08-15 02:24:00,560 days 21:36:00.000000000,560
0,0,0,eibbbb,เอิ่บ,แล้วก็จะมีสื่อโง่ๆแคปไปลง ปชชแห่ให้กำลังใจรัฐบาลจนติดเเทรนด์ทวิตเตอร์ บลาๆๆๆ #รัฐบาลเตรียมพร้อม,2020-02-13 18:34:06,542,116,92484,,133900,1107665196254781440,2019-03-18 08:28:00,345 days 15:32:00.000000000,345
